"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_ti5","frp","daynight","type","Year","Month","Quarter"
"1",53.63343,-0.244545,302.79,0.55,0.43,2020-10-01,"0142","N","VIIRS","n",1,284.9,1.92,"0",2,2020,10,4
"2",53.570129,-0.596173,308.66,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,282.43,2.18,"0",3,2020,10,4
"3",53.588276,-0.617918,307.51,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,283.23,2.08,"0",3,2020,10,4
"4",53.566917,-0.605828,301.26,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,281.15,2.18,"0",3,2020,10,4
"5",51.683853,-5.029212,298.8,0.54,0.51,2020-10-01,"0142","N","VIIRS","n",1,284.68,1.61,"0",2,2020,10,4
"6",53.566158,-0.597191,330.84,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,283.43,2.18,"0",3,2020,10,4
"7",53.45747,-1.315862,303.13,0.38,0.58,2020-10-01,"0318","N","VIIRS","n",1,279.26,0.71,"0",0,2020,10,4
"8",53.454716,-1.318573,303.62,0.38,0.58,2020-10-01,"0318","N","VIIRS","n",1,279.47,0.83,"0",2,2020,10,4
"9",53.446194,-1.319446,295.4,0.38,0.59,2020-10-01,"0318","N","VIIRS","n",1,279.06,0.53,"0",0,2020,10,4
"10",53.635174,-0.238637,296,0.41,0.6,2020-10-01,"0318","N","VIIRS","n",1,280.89,1.11,"0",2,2020,10,4
"11",51.568043,-3.768984,304.67,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,280.91,0.81,"0",2,2020,10,4
"12",51.569496,-3.77375,299.43,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,280.98,1.46,"0",2,2020,10,4
"13",51.572834,-3.765213,296.08,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,279.51,0.81,"0",2,2020,10,4
"14",51.566597,-3.764222,302.91,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,281.14,0.81,"0",2,2020,10,4
"15",53.56546,-0.593219,332.72,0.39,0.44,2020-10-01,"1312","N","VIIRS","n",1,287.73,2.84,"1",3,2020,10,4
"16",53.569,-0.599961,337.21,0.39,0.44,2020-10-01,"1312","N","VIIRS","n",1,290.9,2.84,"1",3,2020,10,4
"17",53.5695,-0.594102,330.67,0.39,0.44,2020-10-01,"1312","N","VIIRS","n",1,288.67,2.84,"1",3,2020,10,4
"18",54.10434,-3.183453,300.69,0.37,0.58,2020-10-02,"0124","N","VIIRS","n",1,275.16,0.76,"0",0,2020,10,4
"19",54.580708,-1.108342,308.85,0.61,0.54,2020-10-02,"0124","N","VIIRS","n",1,273.51,1.51,"0",0,2020,10,4
"20",53.568348,-0.604247,310.94,0.53,0.5,2020-10-02,"0300","N","VIIRS","n",1,265.99,1.8,"0",3,2020,10,4
"21",53.634239,-0.249085,295.65,0.55,0.51,2020-10-02,"0300","N","VIIRS","n",1,281.88,2.03,"0",2,2020,10,4
"22",53.632084,-0.241364,301.19,0.55,0.51,2020-10-02,"0300","N","VIIRS","n",1,279.64,1.3,"0",0,2020,10,4
"23",53.566296,-0.596852,297.84,0.53,0.5,2020-10-02,"0300","N","VIIRS","n",1,264.36,0.83,"0",2,2020,10,4
"24",53.568604,-0.597629,310.03,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,281.13,2.1,"0",3,2020,10,4
"25",53.632797,-0.245092,310.74,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,284.81,1.52,"0",2,2020,10,4
"26",53.567501,-0.591666,309.34,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,280.7,1.34,"0",2,2020,10,4
"27",53.565304,-0.599357,328.16,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,280.94,2.1,"0",3,2020,10,4
"28",56.096584,-3.304722,351.57,0.5,0.41,2020-10-04,"1212","N","VIIRS","n",1,289.42,9.33,"1",2,2020,10,4
"29",53.566563,-0.594774,336.74,0.47,0.4,2020-10-04,"1212","N","VIIRS","n",1,286.7,6.14,"1",2,2020,10,4
"30",53.570053,-0.596848,326.12,0.47,0.4,2020-10-04,"1212","N","VIIRS","n",1,288.3,3.44,"1",3,2020,10,4
"31",56.100121,-3.307234,344.41,0.5,0.41,2020-10-04,"1212","N","VIIRS","n",1,283.77,9.33,"1",2,2020,10,4
"32",53.56329,-0.598651,328.28,0.54,0.68,2020-10-04,"1354","N","VIIRS","n",1,283.46,3.49,"1",2,2020,10,4
"33",51.398907,-3.396123,297.53,0.42,0.38,2020-10-05,"0206","N","VIIRS","n",1,280.05,0.38,"0",2,2020,10,4
"34",50.771004,-1.668243,304.81,0.39,0.36,2020-10-05,"0206","N","VIIRS","n",1,280.18,0.82,"0",0,2020,10,4
"35",50.774296,-1.667047,323.57,0.39,0.36,2020-10-05,"0206","N","VIIRS","n",1,280.68,1.46,"0",0,2020,10,4
"36",51.572281,-3.76874,298.43,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,279.1,1.24,"0",2,2020,10,4
"37",51.577251,-3.77997,306.27,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,280.39,1.14,"0",2,2020,10,4
"38",51.568172,-3.763609,303.94,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,281.65,0.99,"0",2,2020,10,4
"39",51.568821,-3.769854,310.3,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,280.42,1.24,"0",2,2020,10,4
"40",51.572403,-3.768652,297.5,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,279.04,0.99,"0",2,2020,10,4
"41",51.565479,-3.770869,324.63,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,282.9,2.98,"0",3,2020,10,4
"42",51.568069,-3.763691,302.18,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,281.06,0.49,"0",2,2020,10,4
"43",51.5765,-3.773803,296.6,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,281.71,0.58,"0",2,2020,10,4
"44",56.099487,-3.304024,343.7,0.57,0.52,2020-10-05,"1336","N","VIIRS","n",1,281.3,13.66,"1",2,2020,10,4
"45",52.639004,-0.545402,296.24,0.48,0.4,2020-10-06,"0148","N","VIIRS","n",1,280.06,0.65,"0",0,2020,10,4
"46",53.564892,-0.596006,321.91,0.5,0.41,2020-10-06,"0148","N","VIIRS","n",1,282.39,3.61,"0",2,2020,10,4
"47",50.829609,-1.36387,297.56,0.49,0.4,2020-10-06,"0148","N","VIIRS","n",1,285.92,1.32,"0",2,2020,10,4
"48",53.568623,-0.594912,330.06,0.5,0.41,2020-10-06,"0148","N","VIIRS","n",1,283.53,4.62,"0",3,2020,10,4
"49",53.63208,-0.247233,302.66,0.49,0.4,2020-10-06,"0148","N","VIIRS","n",1,284.5,1.65,"0",2,2020,10,4
"50",53.586662,-0.62078,299.16,0.5,0.41,2020-10-06,"0148","N","VIIRS","n",1,281.51,0.94,"0",3,2020,10,4
"51",52.640244,-0.545838,296.63,0.48,0.4,2020-10-06,"0148","N","VIIRS","n",1,280.51,0.41,"0",2,2020,10,4
"52",53.631428,-0.243108,300.03,0.46,0.64,2020-10-06,"0324","N","VIIRS","n",1,280.99,1.31,"0",2,2020,10,4
"53",53.449417,-1.325191,308.1,0.53,0.5,2020-10-07,"0130","N","VIIRS","n",1,278.6,1.78,"0",2,2020,10,4
"54",51.576805,-3.774595,309.14,0.32,0.55,2020-10-07,"0130","N","VIIRS","n",1,263.21,0.83,"0",2,2020,10,4
"55",51.56638,-3.770986,302.17,0.32,0.55,2020-10-07,"0130","N","VIIRS","n",1,262.86,1.7,"0",2,2020,10,4
"56",51.571049,-3.764612,297.74,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,277.35,0.71,"0",2,2020,10,4
"57",54.593971,-1.273521,299.95,0.53,0.5,2020-10-07,"0306","N","VIIRS","n",1,280.34,1.14,"0",0,2020,10,4
"58",53.569576,-0.60063,310.47,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,281.01,5.28,"0",3,2020,10,4
"59",51.566727,-3.767637,296.46,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,278.24,1.4,"0",2,2020,10,4
"60",51.56871,-3.774929,299.51,0.54,0.5,2020-10-07,"0306","N","VIIRS","n",1,278.59,2.37,"0",2,2020,10,4
"61",51.564743,-3.760363,298.99,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,278.13,1.4,"0",2,2020,10,4
"62",53.565002,-0.597896,305.24,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,280.99,3.05,"0",2,2020,10,4
"63",53.567493,-0.606307,314.22,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,280.37,3.05,"0",2,2020,10,4
"64",51.579311,-3.776073,302.38,0.54,0.5,2020-10-07,"0306","N","VIIRS","n",1,279.44,2.31,"0",2,2020,10,4
"65",53.562675,-0.595999,303.09,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,280.21,3.64,"0",2,2020,10,4
"66",53.571968,-0.602578,296.51,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,279.9,2.69,"0",3,2020,10,4
"67",50.83049,-1.364599,296.84,0.35,0.57,2020-10-07,"0306","N","VIIRS","n",1,282.82,0.53,"0",2,2020,10,4
"68",50.831089,-1.364873,295.91,0.35,0.57,2020-10-07,"0306","N","VIIRS","n",1,282.98,0.88,"0",2,2020,10,4
"69",51.560421,-3.763392,311.1,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,278.37,1.4,"0",2,2020,10,4
"70",53.569954,-0.601816,331.26,0.46,0.39,2020-10-07,"1300","N","VIIRS","n",1,289.1,6.23,"1",3,2020,10,4
"71",53.566368,-0.60072,345.65,0.46,0.39,2020-10-07,"1300","N","VIIRS","n",1,291.36,6.23,"1",3,2020,10,4
"72",53.567116,-0.593831,333.97,0.46,0.39,2020-10-07,"1300","N","VIIRS","n",1,290.93,6.23,"1",3,2020,10,4
"73",51.564201,-3.76126,296.39,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,279.32,0.6,"0",2,2020,10,4
"74",51.568512,-3.765393,304.01,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,278.73,2.21,"0",2,2020,10,4
"75",53.566143,-0.593817,316.2,0.44,0.38,2020-10-09,"0230","N","VIIRS","n",1,273.92,1.65,"0",3,2020,10,4
"76",51.682827,-5.029816,299.23,0.39,0.36,2020-10-09,"0230","N","VIIRS","n",1,285.05,1.11,"0",2,2020,10,4
"77",51.577423,-3.772743,301.19,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,280.1,0.79,"0",2,2020,10,4
"78",51.566235,-3.772596,328.09,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,282.37,2.21,"0",2,2020,10,4
"79",51.56879,-3.76448,297.28,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,277.67,0.66,"0",2,2020,10,4
"80",53.569538,-0.591897,308.43,0.44,0.38,2020-10-09,"0230","N","VIIRS","n",1,273.49,1.65,"0",3,2020,10,4
"81",53.634594,-0.242944,301.84,0.45,0.39,2020-10-09,"0230","N","VIIRS","n",1,278.73,1.9,"0",2,2020,10,4
"82",56.917328,-2.793973,341.06,0.43,0.38,2020-10-09,"1224","N","VIIRS","n",1,284.68,5.46,"1",0,2020,10,4
"83",55.749344,-2.44237,334.06,0.54,0.68,2020-10-09,"1400","N","VIIRS","n",1,278.08,3.04,"1",0,2020,10,4
"84",56.790535,-2.887708,329.25,0.52,0.67,2020-10-09,"1400","N","VIIRS","n",1,279.19,2.46,"1",0,2020,10,4
"85",50.833954,-1.377174,296.17,0.38,0.36,2020-10-10,"0212","N","VIIRS","n",1,279.91,0.69,"0",0,2020,10,4
"86",51.576851,-3.778899,303.3,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,278.81,1.75,"0",2,2020,10,4
"87",52.303062,-0.541531,300.99,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,275.66,0.35,"0",0,2020,10,4
"88",51.568607,-3.769843,311.75,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,278.68,1.41,"0",2,2020,10,4
"89",51.396313,-3.392671,306.1,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,278.24,0.7,"0",0,2020,10,4
"90",51.565269,-3.771027,319.97,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,281.46,2.85,"0",3,2020,10,4
"91",51.571945,-3.768656,302.75,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,278.03,1.41,"0",2,2020,10,4
"92",53.338753,-1.754572,307.49,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,274.52,1.2,"0",2,2020,10,4
"93",51.567818,-3.764133,306.79,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,279.84,0.86,"0",2,2020,10,4
"94",51.47953,-3.137721,306.01,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,280.71,0.94,"0",3,2020,10,4
"95",51.576065,-3.773186,320.67,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,280.39,1.6,"0",2,2020,10,4
"96",51.570213,-3.765496,311.26,0.69,0.74,2020-10-10,"0354","N","VIIRS","n",1,276.36,2.69,"0",2,2020,10,4
"97",51.572338,-3.768623,302.81,0.69,0.74,2020-10-10,"0354","N","VIIRS","n",1,276.24,2.59,"0",2,2020,10,4
"98",54.596275,-1.272101,308.39,0.48,0.4,2020-10-11,"0154","N","VIIRS","n",1,280.34,1.34,"0",0,2020,10,4
"99",54.594013,-1.274594,305.49,0.48,0.4,2020-10-11,"0154","N","VIIRS","n",1,279.76,1.26,"0",0,2020,10,4
"100",53.338955,-1.753566,308.88,0.48,0.4,2020-10-11,"0154","N","VIIRS","n",1,280.11,1.89,"0",2,2020,10,4
"101",53.587265,-0.61593,303.05,0.45,0.39,2020-10-11,"0154","N","VIIRS","n",1,280.45,1.17,"0",3,2020,10,4
"102",51.397896,-3.394957,298.92,0.52,0.41,2020-10-11,"0154","N","VIIRS","n",1,279.95,0.86,"0",2,2020,10,4
"103",52.722908,-1.450633,301.95,0.46,0.39,2020-10-11,"0154","N","VIIRS","n",1,276.26,1.62,"0",0,2020,10,4
"104",53.73658,-0.231653,299.63,0.44,0.38,2020-10-11,"0154","N","VIIRS","n",1,279.08,0.71,"0",0,2020,10,4
"105",53.56646,-0.594688,346.74,0.45,0.39,2020-10-11,"0154","N","VIIRS","n",1,282.37,7.27,"0",2,2020,10,4
"106",51.479786,-3.139198,310.07,0.51,0.41,2020-10-11,"0154","N","VIIRS","n",1,280.8,1.98,"0",3,2020,10,4
"107",56.009155,-3.676614,317.26,0.4,0.44,2020-10-11,"0154","N","VIIRS","n",1,278.19,1.25,"0",3,2020,10,4
"108",54.597675,-1.273427,297.5,0.48,0.4,2020-10-11,"0154","N","VIIRS","n",1,278.41,0.55,"0",0,2020,10,4
"109",52.726501,-1.449487,316.06,0.46,0.39,2020-10-11,"0154","N","VIIRS","n",1,277.38,2.2,"0",0,2020,10,4
"110",53.633659,-0.245439,311.76,0.44,0.38,2020-10-11,"0154","N","VIIRS","n",1,284.02,1.89,"0",2,2020,10,4
"111",53.569996,-0.59353,329.3,0.45,0.39,2020-10-11,"0154","N","VIIRS","n",1,280.57,2.99,"0",3,2020,10,4
"112",53.630363,-0.243274,296.53,0.52,0.67,2020-10-11,"0330","N","VIIRS","n",1,278.05,0.95,"0",2,2020,10,4
"113",53.733654,-0.224829,298.91,0.52,0.67,2020-10-11,"0330","N","VIIRS","n",1,277.33,0.78,"0",0,2020,10,4
"114",51.56715,-3.76552,314.47,0.47,0.64,2020-10-11,"0336","N","VIIRS","n",1,279.9,1.67,"0",2,2020,10,4
"115",51.568581,-3.762121,300.26,0.47,0.64,2020-10-11,"0336","N","VIIRS","n",1,279.27,1.54,"0",2,2020,10,4
"116",51.569263,-3.771674,298.4,0.47,0.64,2020-10-11,"0336","N","VIIRS","n",1,280.04,1.67,"0",2,2020,10,4
"117",51.570667,-3.768306,309.25,0.47,0.64,2020-10-11,"0336","N","VIIRS","n",1,279.05,2.53,"0",2,2020,10,4
"118",53.568249,-0.591783,298.87,0.51,0.66,2020-10-11,"0336","N","VIIRS","n",1,277.63,1.42,"0",3,2020,10,4
"119",52.726231,-1.448074,298.75,0.51,0.66,2020-10-11,"0336","N","VIIRS","n",1,276.17,1.23,"0",0,2020,10,4
"120",53.337341,-1.754347,306,0.37,0.58,2020-10-13,"0118","N","VIIRS","n",1,278.17,1.22,"0",2,2020,10,4
"121",51.682644,-5.033127,295.55,0.5,0.66,2020-10-13,"0118","N","VIIRS","n",1,282.44,1.39,"0",2,2020,10,4
"122",51.566387,-3.765079,308.93,0.41,0.45,2020-10-13,"0254","N","VIIRS","n",1,279.91,1.8,"0",3,2020,10,4
"123",51.397873,-3.392724,303.53,0.42,0.45,2020-10-13,"0254","N","VIIRS","n",1,279.46,1.13,"0",2,2020,10,4
"124",53.262123,-1.855229,295.07,0.43,0.46,2020-10-13,"0254","N","VIIRS","n",1,276.7,0.63,"0",0,2020,10,4
"125",51.567738,-3.770666,312.24,0.41,0.45,2020-10-13,"0254","N","VIIRS","n",1,278.65,1.8,"0",3,2020,10,4
"126",51.571625,-3.768268,308.25,0.41,0.45,2020-10-13,"0254","N","VIIRS","n",1,277.61,1.39,"0",2,2020,10,4
"127",51.599293,-3.448309,296.06,0.42,0.45,2020-10-13,"0254","N","VIIRS","n",1,275.74,0.99,"0",0,2020,10,4
"128",51.567703,-3.763784,330.88,0.4,0.37,2020-10-13,"1242","N","VIIRS","n",1,291.39,3.52,"1",2,2020,10,4
"129",51.566734,-3.769382,330.52,0.4,0.37,2020-10-13,"1242","N","VIIRS","n",1,288.01,3.52,"1",2,2020,10,4
"130",53.566891,-0.59362,309.83,0.52,0.67,2020-10-14,"0054","N","VIIRS","n",1,277.2,1.76,"0",2,2020,10,4
"131",53.570873,-0.59703,314.65,0.52,0.67,2020-10-14,"0054","N","VIIRS","n",1,277.68,1.57,"0",3,2020,10,4
"132",53.566826,-0.602155,302.39,0.52,0.67,2020-10-14,"0054","N","VIIRS","n",1,278.58,2.43,"0",2,2020,10,4
"133",53.564594,-0.596934,300.16,0.52,0.67,2020-10-14,"0054","N","VIIRS","n",1,277.74,1.17,"0",2,2020,10,4
"134",51.57016,-3.771401,297.85,0.43,0.38,2020-10-14,"0236","N","VIIRS","n",1,273.12,1.66,"0",2,2020,10,4
"135",53.634178,-0.239064,301.06,0.5,0.41,2020-10-14,"0236","N","VIIRS","n",1,281.33,1.14,"0",2,2020,10,4
"136",51.684792,-5.030974,296.87,0.41,0.37,2020-10-14,"0236","N","VIIRS","n",1,283.81,1.38,"0",2,2020,10,4
"137",51.568985,-3.76534,321.58,0.43,0.38,2020-10-14,"0236","N","VIIRS","n",1,273.6,1.66,"0",2,2020,10,4
"138",53.565849,-0.593514,334.03,0.49,0.4,2020-10-14,"0236","N","VIIRS","n",1,278.7,3.07,"0",2,2020,10,4
"139",52.641407,-0.547256,296.1,0.51,0.41,2020-10-14,"0236","N","VIIRS","n",1,278.7,0.84,"0",2,2020,10,4
"140",51.566776,-3.773105,311.55,0.43,0.38,2020-10-14,"0236","N","VIIRS","n",1,275.05,1.87,"0",3,2020,10,4
"141",53.570877,-0.59834,298.76,0.49,0.4,2020-10-14,"0236","N","VIIRS","n",1,277.73,0.93,"0",3,2020,10,4
"142",51.578098,-3.774043,332.12,0.43,0.38,2020-10-14,"0236","N","VIIRS","n",1,274.96,3.84,"0",2,2020,10,4
"143",53.567352,-0.600481,304.8,0.49,0.4,2020-10-14,"0236","N","VIIRS","n",1,278.2,3.07,"0",2,2020,10,4
"144",53.569374,-0.591374,307.72,0.49,0.4,2020-10-14,"0236","N","VIIRS","n",1,276.87,0.93,"0",3,2020,10,4
"145",51.395931,-3.395887,300.2,0.44,0.39,2020-10-14,"0236","N","VIIRS","n",1,278.29,1.05,"0",0,2020,10,4
"146",53.632195,-0.248463,296.93,0.5,0.41,2020-10-14,"0236","N","VIIRS","n",1,283.19,1.14,"0",2,2020,10,4
"147",51.565598,-3.767041,301.07,0.43,0.38,2020-10-14,"0236","N","VIIRS","n",1,272.43,1.87,"0",3,2020,10,4
"148",52.439133,1.61138,299.72,0.41,0.45,2020-10-14,"0236","N","VIIRS","n",1,279.15,0.48,"0",0,2020,10,4
"149",51.578899,-3.772811,329.86,0.52,0.41,2020-10-14,"1224","N","VIIRS","n",1,290.09,4.09,"1",2,2020,10,4
"150",51.569843,-3.775594,305.77,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,279.16,0.72,"0",2,2020,10,4
"151",50.829014,-1.363051,295.3,0.4,0.37,2020-10-15,"0218","N","VIIRS","n",1,281.33,0.47,"0",0,2020,10,4
"152",51.481735,-3.137559,307.77,0.38,0.36,2020-10-15,"0218","N","VIIRS","n",1,279.55,0.83,"0",3,2020,10,4
"153",51.478485,-3.138876,296.23,0.38,0.36,2020-10-15,"0218","N","VIIRS","n",1,280.29,0.83,"0",3,2020,10,4
"154",53.888371,-2.383908,298.26,0.38,0.36,2020-10-15,"0218","N","VIIRS","n",1,277.97,0.5,"0",2,2020,10,4
"155",51.576374,-3.773043,309.97,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,280.1,1.13,"0",2,2020,10,4
"156",53.585236,-0.615833,306.24,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,277.48,1.25,"0",3,2020,10,4
"157",53.632278,-0.247171,298.25,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,283.32,0.76,"0",2,2020,10,4
"158",53.578747,-0.618979,306.41,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,274.3,1.41,"0",3,2020,10,4
"159",51.577202,-3.778534,313.65,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,280.32,1.81,"0",2,2020,10,4
"160",53.567341,-0.593368,336.96,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,280.9,5.53,"0",3,2020,10,4
"161",53.569302,-0.604856,309.3,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,276.84,1.01,"0",3,2020,10,4
"162",51.569016,-3.770107,295.26,0.39,0.36,2020-10-15,"0218","N","VIIRS","n",1,278.06,0.72,"0",2,2020,10,4
